trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
69366,231,1998-04-13,VYDAJ,"PREVOD NA UCET",2073,16093,SIPO,WX,51732343
69367,231,1998-05-13,VYDAJ,"PREVOD NA UCET",2073,17180,SIPO,WX,51732343
69368,231,1998-06-13,VYDAJ,"PREVOD NA UCET",2073,18272,SIPO,WX,51732343
69369,231,1998-07-13,VYDAJ,"PREVOD NA UCET",2073,15406,SIPO,WX,51732343
69370,231,1998-08-13,VYDAJ,"PREVOD NA UCET",2073,16492,SIPO,WX,51732343
69371,231,1998-09-13,VYDAJ,"PREVOD NA UCET",2073,15628,SIPO,WX,51732343
69372,231,1998-10-13,VYDAJ,"PREVOD NA UCET",2073,14909,SIPO,WX,51732343
69373,231,1998-11-13,VYDAJ,"PREVOD NA UCET",2073,15991,SIPO,WX,51732343
69374,231,1998-12-13,VYDAJ,"PREVOD NA UCET",2073,17077,SIPO,WX,51732343
69378,231,1998-06-24,VYDAJ,VYBER,2370,15902,NULL,NULL,NULL
69382,231,1998-01-01,VYDAJ,VYBER,990,18727,NULL,NULL,NULL
69401,231,1998-01-17,VYDAJ,VYBER,450,14694,NULL,NULL,NULL
69402,231,1998-01-02,VYDAJ,VYBER,570,18157,NULL,NULL,NULL
69403,231,1998-01-07,VYDAJ,VYBER,870,16657,NULL,NULL,NULL
69404,231,1998-01-17,VYDAJ,VYBER,780,15144,NULL,NULL,NULL
69405,231,1998-01-02,VYDAJ,VYBER,630,17527,NULL,NULL,NULL
69406,231,1998-01-08,VYDAJ,VYBER,300,15127,NULL,NULL,NULL
69423,231,1998-08-23,VYDAJ,VYBER,1080,14542,NULL,NULL,NULL
69424,231,1998-08-20,VYDAJ,VYBER,870,15622,NULL,NULL,NULL
69425,231,1998-07-07,VYDAJ,VYBER,1290,14369,NULL,NULL,NULL
69426,231,1998-01-08,VYDAJ,VYBER,1230,15427,NULL,NULL,NULL
69427,231,1998-07-06,VYDAJ,VYBER,300,15659,NULL,NULL,NULL
69428,231,1998-01-10,VYDAJ,VYBER,240,14887,NULL,NULL,NULL
69429,231,1998-02-21,VYDAJ,VYBER,630,15153,NULL,NULL,NULL
69430,231,1998-03-09,VYDAJ,VYBER,720,14481,NULL,NULL,NULL
69431,231,1998-03-12,VYDAJ,VYBER,510,17081,NULL,NULL,NULL
69469,231,1998-01-31,VYDAJ,VYBER,15,14746,SLUZBY,NULL,NULL
69470,231,1998-02-28,VYDAJ,VYBER,15,15201,SLUZBY,NULL,NULL
69471,231,1998-03-31,VYDAJ,VYBER,15,15056,SLUZBY,NULL,NULL
69472,231,1998-04-30,VYDAJ,VYBER,15,16143,SLUZBY,NULL,NULL
69473,231,1998-05-31,VYDAJ,VYBER,15,17235,SLUZBY,NULL,NULL
69474,231,1998-06-30,VYDAJ,VYBER,15,15959,SLUZBY,NULL,NULL
69475,231,1998-07-31,VYDAJ,VYBER,15,15455,SLUZBY,NULL,NULL
69476,231,1998-08-31,VYDAJ,VYBER,15,14591,SLUZBY,NULL,NULL
69477,231,1998-09-30,VYDAJ,VYBER,15,13872,SLUZBY,NULL,NULL
69478,231,1998-10-31,VYDAJ,VYBER,15,14954,SLUZBY,NULL,NULL
69479,231,1998-11-30,VYDAJ,VYBER,15,16040,SLUZBY,NULL,NULL
69489,231,1998-09-14,VYDAJ,VYBER,1800,13828,NULL,NULL,NULL
69548,232,1998-01-13,PRIJEM,VKLAD,22343,51069,NULL,NULL,NULL
69549,232,1998-02-13,PRIJEM,VKLAD,22343,63338,NULL,NULL,NULL
69550,232,1998-03-13,PRIJEM,VKLAD,22343,66852,NULL,NULL,NULL
69551,232,1998-04-13,PRIJEM,VKLAD,22343,71182,NULL,NULL,NULL
69552,232,1998-05-13,PRIJEM,VKLAD,22343,73572,NULL,NULL,NULL
69553,232,1998-06-13,PRIJEM,VKLAD,33514,78054,NULL,NULL,NULL
69554,232,1998-07-13,PRIJEM,VKLAD,22343,53628,NULL,NULL,NULL
69555,232,1998-08-13,PRIJEM,VKLAD,22343,61499,NULL,NULL,NULL
69556,232,1998-09-13,PRIJEM,VKLAD,22343,67515,NULL,NULL,NULL
69557,232,1998-10-13,PRIJEM,VKLAD,22343,62055,NULL,NULL,NULL
69558,232,1998-11-13,PRIJEM,VKLAD,22343,69058,NULL,NULL,NULL
69559,232,1998-12-13,PRIJEM,VKLAD,33514,84657,NULL,NULL,NULL
69576,232,1998-05-08,VYDAJ,"PREVOD NA UCET",3643,51229,SIPO,KL,62672704
69577,232,1998-06-08,VYDAJ,"PREVOD NA UCET",3643,44540,SIPO,KL,62672704
69578,232,1998-07-08,VYDAJ,"PREVOD NA UCET",3643,31285,SIPO,KL,62672704
69579,232,1998-08-08,VYDAJ,"PREVOD NA UCET",3643,39156,SIPO,KL,62672704
69580,232,1998-09-08,VYDAJ,"PREVOD NA UCET",3643,45172,SIPO,KL,62672704
69581,232,1998-10-08,VYDAJ,"PREVOD NA UCET",3643,45592,SIPO,KL,62672704
69582,232,1998-11-08,VYDAJ,"PREVOD NA UCET",3643,46715,SIPO,KL,62672704
69583,232,1998-12-08,VYDAJ,"PREVOD NA UCET",3643,51143,SIPO,KL,62672704
69585,232,1998-06-20,VYDAJ,VYBER,46720,31334,NULL,NULL,NULL
69589,232,1998-12-13,VYDAJ,"VYBER KARTOU",3200,81457,NULL,NULL,0
69608,232,1998-10-14,VYDAJ,"VYBER KARTOU",3600,58455,NULL,NULL,0
69610,232,1998-06-05,VYDAJ,VYBER,5040,48183,NULL,NULL,NULL
69611,232,1998-10-10,VYDAJ,VYBER,5880,39712,NULL,NULL,NULL
69612,232,1998-08-18,VYDAJ,VYBER,4680,56819,NULL,NULL,NULL
69629,232,1998-04-30,VYDAJ,VYBER,15,54872,SLUZBY,NULL,NULL
69630,232,1998-05-31,VYDAJ,VYBER,15,53223,SLUZBY,NULL,NULL
69631,232,1998-06-30,VYDAJ,VYBER,15,34928,SLUZBY,NULL,NULL
69632,232,1998-07-31,VYDAJ,VYBER,15,42799,SLUZBY,NULL,NULL
69633,232,1998-08-31,VYDAJ,VYBER,15,48815,SLUZBY,NULL,NULL
69634,232,1998-09-30,VYDAJ,VYBER,15,49235,SLUZBY,NULL,NULL
69635,232,1998-10-31,VYDAJ,VYBER,15,50358,SLUZBY,NULL,NULL
69636,232,1998-11-30,VYDAJ,VYBER,15,54786,SLUZBY,NULL,NULL
69638,232,1998-01-28,VYDAJ,VYBER,10200,40869,NULL,NULL,NULL
69639,232,1998-02-27,VYDAJ,VYBER,19000,44338,NULL,NULL,NULL
69640,232,1998-03-29,VYDAJ,VYBER,18200,48652,NULL,NULL,NULL
69641,232,1998-04-28,VYDAJ,VYBER,16500,54682,NULL,NULL,NULL
69642,232,1998-05-28,VYDAJ,VYBER,20600,52972,NULL,NULL,NULL
69643,232,1998-06-27,PRIJEM,VKLAD,3400,34734,NULL,NULL,NULL
69644,232,1998-07-27,VYDAJ,VYBER,11000,42628,NULL,NULL,NULL
69645,232,1998-08-26,VYDAJ,VYBER,8200,48619,NULL,NULL,NULL
69646,232,1998-09-25,VYDAJ,VYBER,18500,49015,NULL,NULL,NULL
69647,232,1998-10-25,VYDAJ,VYBER,8300,50155,NULL,NULL,NULL
69648,232,1998-11-24,VYDAJ,VYBER,14500,54558,NULL,NULL,NULL
70040,234,1998-01-13,PRIJEM,"PREVOD Z UCTU",5810,17549,DUCHOD,MN,60454291
70041,234,1998-02-13,PRIJEM,"PREVOD Z UCTU",5810,18763,DUCHOD,MN,60454291
70042,234,1998-03-13,PRIJEM,"PREVOD Z UCTU",5810,21821,DUCHOD,MN,60454291
70043,234,1998-04-13,PRIJEM,"PREVOD Z UCTU",5810,24892,DUCHOD,MN,60454291
70044,234,1998-05-13,PRIJEM,"PREVOD Z UCTU",5810,16959,DUCHOD,MN,60454291
70045,234,1998-06-13,PRIJEM,"PREVOD Z UCTU",5810,18159,DUCHOD,MN,60454291
70046,234,1998-07-13,PRIJEM,"PREVOD Z UCTU",5810,21217,DUCHOD,MN,60454291
70047,234,1998-08-13,PRIJEM,"PREVOD Z UCTU",5810,15870,DUCHOD,MN,60454291
70048,234,1998-09-13,PRIJEM,"PREVOD Z UCTU",5810,18916,DUCHOD,MN,60454291
70049,234,1998-10-13,PRIJEM,"PREVOD Z UCTU",5810,18066,DUCHOD,MN,60454291
70050,234,1998-11-13,PRIJEM,"PREVOD Z UCTU",5810,17995,DUCHOD,MN,60454291
70051,234,1998-12-13,PRIJEM,"PREVOD Z UCTU",5810,16540,DUCHOD,MN,60454291
70112,234,1998-01-12,VYDAJ,"PREVOD NA UCET",2809,11739,SIPO,MN,20655334
70113,234,1998-02-12,VYDAJ,"PREVOD NA UCET",2809,12953,SIPO,MN,20655334
70114,234,1998-03-12,VYDAJ,"PREVOD NA UCET",2809,16011,SIPO,MN,20655334
70115,234,1998-04-12,VYDAJ,"PREVOD NA UCET",2809,19082,SIPO,MN,20655334
70116,234,1998-05-12,VYDAJ,"PREVOD NA UCET",2809,11149,SIPO,MN,20655334
70117,234,1998-06-12,VYDAJ,"PREVOD NA UCET",2809,12349,SIPO,MN,20655334
70118,234,1998-07-12,VYDAJ,"PREVOD NA UCET",2809,15407,SIPO,MN,20655334
70119,234,1998-08-12,VYDAJ,"PREVOD NA UCET",2809,10060,SIPO,MN,20655334
70120,234,1998-09-12,VYDAJ,"PREVOD NA UCET",2809,13106,SIPO,MN,20655334
70121,234,1998-10-12,VYDAJ,"PREVOD NA UCET",2809,12256,SIPO,MN,20655334
70122,234,1998-11-12,VYDAJ,"PREVOD NA UCET",2809,12185,SIPO,MN,20655334
70123,234,1998-12-12,VYDAJ,"PREVOD NA UCET",2809,10730,SIPO,MN,20655334
70129,234,1998-06-05,VYDAJ,VYBER,1850,15158,NULL,NULL,NULL
70141,234,1998-12-25,VYDAJ,VYBER,650,15890,NULL,NULL,NULL
70172,234,1998-01-02,VYDAJ,VYBER,1200,16708,NULL,NULL,NULL
70173,234,1998-01-23,VYDAJ,VYBER,1840,15709,NULL,NULL,NULL
70176,234,1998-01-10,VYDAJ,VYBER,2160,14548,NULL,NULL,NULL
70209,234,1998-10-18,VYDAJ,VYBER,3120,14946,NULL,NULL,NULL
70273,234,1998-01-31,VYDAJ,VYBER,15,15762,SLUZBY,NULL,NULL
70274,234,1998-02-28,VYDAJ,VYBER,15,18820,SLUZBY,NULL,NULL
70275,234,1998-03-31,VYDAJ,VYBER,15,21891,SLUZBY,NULL,NULL
70276,234,1998-04-30,VYDAJ,VYBER,15,13958,SLUZBY,NULL,NULL
70277,234,1998-05-31,VYDAJ,VYBER,15,17008,SLUZBY,NULL,NULL
70278,234,1998-06-30,VYDAJ,VYBER,15,18216,SLUZBY,NULL,NULL
70279,234,1998-07-31,VYDAJ,VYBER,15,12869,SLUZBY,NULL,NULL
70280,234,1998-08-31,VYDAJ,VYBER,15,15915,SLUZBY,NULL,NULL
70281,234,1998-09-30,VYDAJ,VYBER,15,15065,SLUZBY,NULL,NULL
70282,234,1998-10-31,VYDAJ,VYBER,15,14994,SLUZBY,NULL,NULL
70283,234,1998-11-30,VYDAJ,VYBER,15,13539,SLUZBY,NULL,NULL
70306,234,1998-04-20,VYDAJ,VYBER,11000,13892,NULL,NULL,NULL
70307,234,1998-07-19,VYDAJ,VYBER,8400,12817,NULL,NULL,NULL
70308,234,1998-09-17,VYDAJ,VYBER,3900,15016,NULL,NULL,NULL
70309,234,1998-11-16,VYDAJ,VYBER,4500,13495,NULL,NULL,NULL
70432,235,1998-01-09,PRIJEM,"PREVOD Z UCTU",3324,19206,NULL,YZ,45648396
70433,235,1998-02-09,PRIJEM,"PREVOD Z UCTU",3324,19187,NULL,YZ,45648396
70434,235,1998-03-09,PRIJEM,"PREVOD Z UCTU",3324,18044,NULL,YZ,45648396
70435,235,1998-04-09,PRIJEM,"PREVOD Z UCTU",3324,18138,NULL,YZ,45648396
70436,235,1998-05-09,PRIJEM,"PREVOD Z UCTU",3324,19094,NULL,YZ,45648396
70437,235,1998-06-09,PRIJEM,"PREVOD Z UCTU",3324,20256,NULL,YZ,45648396
70438,235,1998-07-09,PRIJEM,"PREVOD Z UCTU",3324,19049,NULL,YZ,45648396
70439,235,1998-08-09,PRIJEM,"PREVOD Z UCTU",3324,17603,NULL,YZ,45648396
70440,235,1998-09-09,PRIJEM,"PREVOD Z UCTU",3324,16852,NULL,YZ,45648396
70441,235,1998-10-09,PRIJEM,"PREVOD Z UCTU",3324,18005,NULL,YZ,45648396
70442,235,1998-11-09,PRIJEM,"PREVOD Z UCTU",3324,18920,NULL,YZ,45648396
70443,235,1998-12-09,PRIJEM,"PREVOD Z UCTU",3324,20081,NULL,YZ,45648396
70504,235,1998-01-13,VYDAJ,"PREVOD NA UCET",895,16810,NULL,MN,79934978
70505,235,1998-02-13,VYDAJ,"PREVOD NA UCET",895,14671,NULL,MN,79934978
70506,235,1998-03-13,VYDAJ,"PREVOD NA UCET",895,15168,NULL,MN,79934978
70507,235,1998-04-13,VYDAJ,"PREVOD NA UCET",895,15722,NULL,MN,79934978
70508,235,1998-05-13,VYDAJ,"PREVOD NA UCET",895,16878,NULL,MN,79934978
70509,235,1998-06-13,VYDAJ,"PREVOD NA UCET",895,15670,NULL,MN,79934978
70510,235,1998-07-13,VYDAJ,"PREVOD NA UCET",895,14233,NULL,MN,79934978
70511,235,1998-08-13,VYDAJ,"PREVOD NA UCET",895,13487,NULL,MN,79934978
70512,235,1998-09-13,VYDAJ,"PREVOD NA UCET",895,14636,NULL,MN,79934978
70513,235,1998-10-13,VYDAJ,"PREVOD NA UCET",895,15549,NULL,MN,79934978
70514,235,1998-11-13,VYDAJ,"PREVOD NA UCET",895,16704,NULL,MN,79934978
70515,235,1998-12-13,VYDAJ,"PREVOD NA UCET",895,16265,NULL,MN,79934978
70576,235,1998-01-09,VYDAJ,"PREVOD NA UCET",1321,17885,NULL,KL,52539473
70577,235,1998-02-09,VYDAJ,"PREVOD NA UCET",1321,17866,NULL,KL,52539473
70578,235,1998-03-09,VYDAJ,"PREVOD NA UCET",1321,16723,NULL,KL,52539473
70579,235,1998-04-09,VYDAJ,"PREVOD NA UCET",1321,16817,NULL,KL,52539473
70580,235,1998-05-09,VYDAJ,"PREVOD NA UCET",1321,17773,NULL,KL,52539473
70581,235,1998-06-09,VYDAJ,"PREVOD NA UCET",1321,18935,NULL,KL,52539473
70582,235,1998-07-09,VYDAJ,"PREVOD NA UCET",1321,17728,NULL,KL,52539473
70583,235,1998-08-09,VYDAJ,"PREVOD NA UCET",1321,16282,NULL,KL,52539473
70584,235,1998-09-09,VYDAJ,"PREVOD NA UCET",1321,15531,NULL,KL,52539473
70585,235,1998-10-09,VYDAJ,"PREVOD NA UCET",1321,16684,NULL,KL,52539473
70586,235,1998-11-09,VYDAJ,"PREVOD NA UCET",1321,17599,NULL,KL,52539473
70587,235,1998-12-09,VYDAJ,"PREVOD NA UCET",1321,17160,NULL,KL,52539473
70593,235,1998-06-13,VYDAJ,VYBER,1680,16565,NULL,NULL,NULL
70631,235,1998-01-17,VYDAJ,VYBER,300,15810,NULL,NULL,NULL
70632,235,1998-01-02,VYDAJ,VYBER,270,16032,NULL,NULL,NULL
70635,235,1998-01-07,VYDAJ,VYBER,150,15882,NULL,NULL,NULL
70653,235,1998-03-10,VYDAJ,VYBER,660,16063,NULL,NULL,NULL
70656,235,1998-10-11,VYDAJ,VYBER,240,16444,NULL,NULL,NULL
70657,235,1998-01-13,VYDAJ,VYBER,180,17705,NULL,NULL,NULL
70658,235,1998-06-12,VYDAJ,VYBER,690,18245,NULL,NULL,NULL
70720,235,1998-01-31,VYDAJ,VYBER,15,15863,SLUZBY,NULL,NULL
70721,235,1998-02-28,VYDAJ,VYBER,15,14720,SLUZBY,NULL,NULL
70722,235,1998-03-31,VYDAJ,VYBER,15,14814,SLUZBY,NULL,NULL
70723,235,1998-04-30,VYDAJ,VYBER,15,15770,SLUZBY,NULL,NULL
70724,235,1998-05-31,VYDAJ,VYBER,15,16932,SLUZBY,NULL,NULL
70725,235,1998-06-30,VYDAJ,VYBER,15,15725,SLUZBY,NULL,NULL
70726,235,1998-07-31,VYDAJ,VYBER,15,14279,SLUZBY,NULL,NULL
70727,235,1998-08-31,VYDAJ,VYBER,15,13528,SLUZBY,NULL,NULL
70728,235,1998-09-30,VYDAJ,VYBER,15,14681,SLUZBY,NULL,NULL
70729,235,1998-10-31,VYDAJ,VYBER,15,15596,SLUZBY,NULL,NULL
70730,235,1998-11-30,VYDAJ,VYBER,15,16757,SLUZBY,NULL,NULL
70741,235,1998-01-13,VYDAJ,VYBER,700,16110,NULL,NULL,NULL
70742,235,1998-02-12,VYDAJ,VYBER,2300,15566,NULL,NULL,NULL
70743,235,1998-03-14,VYDAJ,VYBER,400,14768,NULL,NULL,NULL
70744,235,1998-04-13,VYDAJ,VYBER,200,16617,NULL,NULL,NULL
70745,235,1998-07-12,VYDAJ,VYBER,2600,15128,NULL,NULL,NULL
70746,235,1998-08-11,VYDAJ,VYBER,1900,14382,NULL,NULL,NULL
70747,235,1998-12-09,VYDAJ,VYBER,1600,18481,NULL,NULL,NULL
70911,236,1998-01-05,PRIJEM,VKLAD,1300,13600,NULL,NULL,NULL
70912,236,1998-02-04,VYDAJ,VYBER,2700,10900,NULL,NULL,NULL
70913,236,1998-03-06,VYDAJ,VYBER,1100,9800,NULL,NULL,NULL
70914,236,1998-12-01,PRIJEM,VKLAD,3200,13000,NULL,NULL,NULL
70964,237,1998-01-10,PRIJEM,"PREVOD Z UCTU",2910,15266,NULL,ST,85607498
70965,237,1998-02-10,PRIJEM,"PREVOD Z UCTU",2910,15109,NULL,ST,85607498
70966,237,1998-03-10,PRIJEM,"PREVOD Z UCTU",2910,13725,NULL,ST,85607498
70967,237,1998-04-10,PRIJEM,"PREVOD Z UCTU",2910,14738,NULL,ST,85607498
70968,237,1998-05-10,PRIJEM,"PREVOD Z UCTU",2910,15452,NULL,ST,85607498
70969,237,1998-06-10,PRIJEM,"PREVOD Z UCTU",2910,16269,NULL,ST,85607498
70970,237,1998-07-10,PRIJEM,"PREVOD Z UCTU",2910,17290,NULL,ST,85607498
70971,237,1998-08-10,PRIJEM,"PREVOD Z UCTU",2910,15715,NULL,ST,85607498
70972,237,1998-09-10,PRIJEM,"PREVOD Z UCTU",2910,16736,NULL,ST,85607498
70973,237,1998-10-10,PRIJEM,"PREVOD Z UCTU",2910,17758,NULL,ST,85607498
70974,237,1998-11-10,PRIJEM,"PREVOD Z UCTU",2910,13700,NULL,ST,85607498
70975,237,1998-12-10,PRIJEM,"PREVOD Z UCTU",2910,14610,NULL,ST,85607498
71024,237,1998-01-09,VYDAJ,"PREVOD NA UCET",152,12356,SIPO,AB,13233763
71025,237,1998-02-09,VYDAJ,"PREVOD NA UCET",152,12199,SIPO,AB,13233763
71026,237,1998-03-09,VYDAJ,"PREVOD NA UCET",152,10815,SIPO,AB,13233763
71027,237,1998-04-09,VYDAJ,"PREVOD NA UCET",152,11828,SIPO,AB,13233763
71028,237,1998-05-09,VYDAJ,"PREVOD NA UCET",152,12542,SIPO,AB,13233763
71029,237,1998-06-09,VYDAJ,"PREVOD NA UCET",152,13359,SIPO,AB,13233763
71030,237,1998-07-09,VYDAJ,"PREVOD NA UCET",152,14380,SIPO,AB,13233763
71031,237,1998-08-09,VYDAJ,"PREVOD NA UCET",152,12805,SIPO,AB,13233763
71032,237,1998-09-09,VYDAJ,"PREVOD NA UCET",152,13826,SIPO,AB,13233763
71033,237,1998-10-09,VYDAJ,"PREVOD NA UCET",152,14848,SIPO,AB,13233763
71034,237,1998-11-09,VYDAJ,"PREVOD NA UCET",152,10790,SIPO,AB,13233763
71035,237,1998-12-09,VYDAJ,"PREVOD NA UCET",152,11700,SIPO,AB,13233763
71084,237,1998-01-08,VYDAJ,"PREVOD NA UCET",1788,12508," ",AB,58324587
71085,237,1998-02-08,VYDAJ,"PREVOD NA UCET",1788,12351," ",AB,58324587
71086,237,1998-03-08,VYDAJ,"PREVOD NA UCET",1788,10967," ",AB,58324587
71087,237,1998-04-08,VYDAJ,"PREVOD NA UCET",1788,11980," ",AB,58324587
71088,237,1998-05-08,VYDAJ,"PREVOD NA UCET",1788,12694," ",AB,58324587
71089,237,1998-06-08,VYDAJ,"PREVOD NA UCET",1788,13511," ",AB,58324587
71090,237,1998-07-08,VYDAJ,"PREVOD NA UCET",1788,14532," ",AB,58324587
71091,237,1998-08-08,VYDAJ,"PREVOD NA UCET",1788,12957," ",AB,58324587
71092,237,1998-09-08,VYDAJ,"PREVOD NA UCET",1788,13978," ",AB,58324587
71093,237,1998-10-08,VYDAJ,"PREVOD NA UCET",1788,15000," ",AB,58324587
71094,237,1998-11-08,VYDAJ,"PREVOD NA UCET",1788,10942," ",AB,58324587
71095,237,1998-12-08,VYDAJ,"PREVOD NA UCET",1788,11852," ",AB,58324587
71105,237,1998-01-12,VYDAJ,VYBER,1170,14096,NULL,NULL,NULL
71157,237,1998-05-02,VYDAJ,VYBER,300,14482,NULL,NULL,NULL
71158,237,1998-10-14,VYDAJ,VYBER,660,16378,NULL,NULL,NULL
71160,237,1998-10-12,VYDAJ,VYBER,720,17038,NULL,NULL,NULL
71210,237,1998-01-31,VYDAJ,VYBER,15,14139,SLUZBY,NULL,NULL
71211,237,1998-02-28,VYDAJ,VYBER,15,15155,SLUZBY,NULL,NULL
71212,237,1998-03-31,VYDAJ,VYBER,15,13768,SLUZBY,NULL,NULL
71213,237,1998-04-30,VYDAJ,VYBER,15,14782,SLUZBY,NULL,NULL
71214,237,1998-05-31,VYDAJ,VYBER,15,15499,SLUZBY,NULL,NULL
71215,237,1998-06-30,VYDAJ,VYBER,15,16320,SLUZBY,NULL,NULL
71216,237,1998-07-31,VYDAJ,VYBER,15,17345,SLUZBY,NULL,NULL
71217,237,1998-08-31,VYDAJ,VYBER,15,15766,SLUZBY,NULL,NULL
71218,237,1998-09-30,VYDAJ,VYBER,15,16788,SLUZBY,NULL,NULL
71219,237,1998-10-31,VYDAJ,VYBER,15,12730,SLUZBY,NULL,NULL
71220,237,1998-11-30,VYDAJ,VYBER,15,13640,SLUZBY,NULL,NULL
71230,237,1998-03-04,VYDAJ,VYBER,2400,12755,NULL,NULL,NULL
71231,237,1998-06-02,VYDAJ,VYBER,200,15299,NULL,NULL,NULL
71232,237,1998-08-01,VYDAJ,VYBER,2600,14745,NULL,NULL,NULL
71233,237,1998-10-30,VYDAJ,VYBER,3700,12678,NULL,NULL,NULL
71234,237,1998-11-29,VYDAJ,VYBER,100,13600,NULL,NULL,NULL
71349,238,1998-01-11,PRIJEM,"PREVOD Z UCTU",3351,16754,NULL,IJ,50988632
71350,238,1998-02-11,PRIJEM,"PREVOD Z UCTU",3351,15999,NULL,IJ,50988632
71351,238,1998-03-11,PRIJEM,"PREVOD Z UCTU",3351,17165,NULL,IJ,50988632
71352,238,1998-04-11,PRIJEM,"PREVOD Z UCTU",3351,17885,NULL,IJ,50988632
71353,238,1998-05-11,PRIJEM,"PREVOD Z UCTU",3351,18458,NULL,IJ,50988632
71354,238,1998-06-11,PRIJEM,"PREVOD Z UCTU",3351,19634,NULL,IJ,50988632
71355,238,1998-07-11,PRIJEM,"PREVOD Z UCTU",3351,20245,NULL,IJ,50988632
71356,238,1998-08-11,PRIJEM,"PREVOD Z UCTU",3351,20828,NULL,IJ,50988632
71357,238,1998-09-11,PRIJEM,"PREVOD Z UCTU",3351,20912,NULL,IJ,50988632
71358,238,1998-10-11,PRIJEM,"PREVOD Z UCTU",3351,20896,NULL,IJ,50988632
71359,238,1998-11-11,PRIJEM,"PREVOD Z UCTU",3351,21381,NULL,IJ,50988632
71360,238,1998-12-11,PRIJEM,"PREVOD Z UCTU",3351,20679,NULL,IJ,50988632
71421,238,1998-01-07,VYDAJ,"PREVOD NA UCET",2234,14183,NULL,IJ,39059901
71422,238,1998-02-07,VYDAJ,"PREVOD NA UCET",2234,12648,NULL,IJ,39059901
71423,238,1998-03-07,VYDAJ,"PREVOD NA UCET",2234,13814,NULL,IJ,39059901
71424,238,1998-04-07,VYDAJ,"PREVOD NA UCET",2234,14534,NULL,IJ,39059901
71425,238,1998-05-07,VYDAJ,"PREVOD NA UCET",2234,15107,NULL,IJ,39059901
71426,238,1998-06-07,VYDAJ,"PREVOD NA UCET",2234,16283,NULL,IJ,39059901
71427,238,1998-07-07,VYDAJ,"PREVOD NA UCET",2234,16894,NULL,IJ,39059901
71428,238,1998-08-07,VYDAJ,"PREVOD NA UCET",2234,17477,NULL,IJ,39059901
71429,238,1998-09-07,VYDAJ,"PREVOD NA UCET",2234,17561,NULL,IJ,39059901
71430,238,1998-10-07,VYDAJ,"PREVOD NA UCET",2234,17545,NULL,IJ,39059901
71431,238,1998-11-07,VYDAJ,"PREVOD NA UCET",2234,18030,NULL,IJ,39059901
71432,238,1998-12-07,VYDAJ,"PREVOD NA UCET",2234,17328,NULL,IJ,39059901
71450,238,1998-12-25,VYDAJ,VYBER,330,18909,NULL,NULL,NULL
71481,238,1998-01-13,VYDAJ,VYBER,720,15404,NULL,NULL,NULL
71483,238,1998-01-19,VYDAJ,VYBER,570,14834,NULL,NULL,NULL
71484,238,1998-01-12,VYDAJ,VYBER,630,16124,NULL,NULL,NULL
71485,238,1998-01-06,VYDAJ,VYBER,360,16417,NULL,NULL,NULL
71486,238,1998-01-07,VYDAJ,VYBER,780,13403,NULL,NULL,NULL
71513,238,1998-12-02,VYDAJ,VYBER,1080,19562,NULL,NULL,NULL
71514,238,1998-12-17,VYDAJ,VYBER,660,20019,NULL,NULL,NULL
71515,238,1998-07-02,VYDAJ,VYBER,570,19128,NULL,NULL,NULL
71516,238,1998-04-21,VYDAJ,VYBER,600,17285,NULL,NULL,NULL
71517,238,1998-07-27,VYDAJ,VYBER,600,19645,NULL,NULL,NULL
71518,238,1998-12-20,VYDAJ,VYBER,780,19239,NULL,NULL,NULL
71519,238,1998-03-13,VYDAJ,VYBER,450,16715,NULL,NULL,NULL
71520,238,1998-12-01,VYDAJ,VYBER,810,20642,NULL,NULL,NULL
71582,238,1998-01-31,VYDAJ,VYBER,15,14882,SLUZBY,NULL,NULL
71583,238,1998-02-28,VYDAJ,VYBER,15,16048,SLUZBY,NULL,NULL
71584,238,1998-03-31,VYDAJ,VYBER,15,16768,SLUZBY,NULL,NULL
71585,238,1998-04-30,VYDAJ,VYBER,15,17341,SLUZBY,NULL,NULL
71586,238,1998-05-31,VYDAJ,VYBER,15,18517,SLUZBY,NULL,NULL
71587,238,1998-06-30,VYDAJ,VYBER,15,19698,SLUZBY,NULL,NULL
71588,238,1998-07-31,VYDAJ,VYBER,15,19711,SLUZBY,NULL,NULL
71589,238,1998-08-31,VYDAJ,VYBER,15,19795,SLUZBY,NULL,NULL
71590,238,1998-09-30,VYDAJ,VYBER,15,19779,SLUZBY,NULL,NULL
71591,238,1998-10-31,VYDAJ,VYBER,15,20264,SLUZBY,NULL,NULL
71592,238,1998-11-30,VYDAJ,VYBER,15,21452,SLUZBY,NULL,NULL
71603,238,1998-08-19,VYDAJ,VYBER,1100,19728,NULL,NULL,NULL
71604,238,1998-09-18,VYDAJ,VYBER,1200,19712,NULL,NULL,NULL
71605,238,1998-10-18,VYDAJ,VYBER,700,20196,NULL,NULL,NULL
71751,239,1998-08-10,PRIJEM,VKLAD,6128,52971,NULL,NULL,NULL
71752,239,1998-10-29,PRIJEM,VKLAD,5073,39202,NULL,NULL,NULL
71753,239,1998-05-17,PRIJEM,VKLAD,5831,47174,NULL,NULL,NULL
71814,239,1998-01-08,VYDAJ,"PREVOD NA UCET",1042,61573,SIPO,CD,96977406
71815,239,1998-02-08,VYDAJ,"PREVOD NA UCET",1042,43097,SIPO,CD,96977406
